# Scramble samples — f2leo / f2leo_cross / BGOR / bin 8
# Population in this bin: 144
# Samples listed: 144 (all entries in this bin)
# Source: wca_scrambles_no_wide_move.txt
# Generated: 2026-07-06
# Columns: id,scramble,bottom_color,competition,round

10984001,U2 L R2 D2 R2 F2 L2 B2 F R2 B' L2 D F2 U L R' D' U2,B,Lexington Spring 2014 (2014-04-12),333 R1 A #3
23180001,F2 U2 R2 D2 U F2 U2 R2 F2 L2 R B' L2 F' D F' R' B' F U R,B,Harbin Open 2014 (2014-05-25),333 R1 A #4
77230001,L F2 L D2 R2 D2 B2 D2 B2 R' F L' D F' U' B R' D2 L D',B,PLS Autumn Reda 2014 (2014-11-08~09),333 R1 A #1
107499001,L2 B2 R U' L' D R F' L' D R2 F' D2 F' U2 D2 F' L2 F' U2 R2,B,Cube Challenge Quark 2015 (2015-02-07),333 R1 A #2
114989001,F' D2 U2 R2 F R2 B2 F' R2 D' L2 B2 L' R D2 B D U' R' F',B,Murcia 2015 (2015-03-07),333 R1 C #5
145207001,R' F2 R' U2 B2 R2 B2 U2 R U F2 L' D B2 U F' D B' L F,B,Hsinchu Spring Open 2015 (2015-05-31),333oh Final A E2
168019001,R2 D F2 D F2 U' R2 U2 R2 B U' R' F' D B' U2 R' U' L' B2,B,Huizhou Open 2015 (2015-07-26),333 R1 A E2
198640001,B' D2 B F2 L2 R2 F' R2 U2 F D2 L' F' U' R D' B' U2 R' B2,B,SP Open Mini 2015 (2015-10-10),333 Final D E2
252164001,F2 B2 L' F2 U B' D' F' R L U2 R2 B' D2 B' U2 R2 L2 F U2 B2,B,Peach State Winter 2016 (2016-02-06),333oh R1 C E1
265162001,D B2 U R2 U2 F2 U F2 D B2 D2 B F2 R U' B' L D F R B,B,Norwegian Championship 2016 (2016-03-04~06),333 R1 B #3
317938001,R2 F2 U L2 F2 R2 D2 F2 U2 B' U B R' F U' L D B D F',B,Slow N Steady Spring 2016 (2016-06-18~19),333oh Final C #1
370994001,R2 U B2 R D2 F' D L U B D2 R2 F2 R2 F U2 B U2 F2 R2,B,Vienna Open 2016 (2016-10-01~02),333oh R2 B #5
393977001,L2 R2 U2 B F2 L2 R2 D2 B F U' R F' R2 F' U2 F D R F2,B,Zibo Open 2016 (2016-11-06),333 R2 A #4
398376001,U2 R2 D2 F' U2 F2 L2 U2 B' R U2 F R U L D' R2 F' U2,B,Cité des Jeux 2016 (2016-11-12~13),333 Final B E2
429202001,F2 U B2 D L2 R2 D2 F2 D F' L2 B' U2 R' U2 L B' F2 D U F' L2 U2,B,Cubers East India Open 2017 (2017-01-07~08),333bf Final B E2
511962001,L2 U2 F D2 U2 B2 R2 B' L2 D U' F D' L' D L2 U2 R' U B U2 L B2,B,Bay Area Speedcubin' 10 2017 (2017-05-20),333bf Final D E2
516548001,B2 L2 D U R2 U L2 U2 R' F' L' B2 F U F' D' R B L2 R,B,Eretum Open 2017 (2017-05-27~28),333 R1 A #2
